fname,colid,fsid,from_alpha,to_alpha
1614988_0_8789868670151796042.csv,0,2,-1.00000,-1.00000
1614988_0_8789868670151796042.csv,0,3,-1.00000,-1.00000
1614988_0_8789868670151796042.csv,0,4,-1.00000,-1.00000
1614988_0_8789868670151796042.csv,0,5,-1.00000,-1.00000
43469354_0_6029017163991310319.csv,1,1,0.00100,0.00600
43469354_0_6029017163991310319.csv,1,2,0.00100,0.01300
43469354_0_6029017163991310319.csv,1,3,0.00300,0.25200
43469354_0_6029017163991310319.csv,1,4,0.04600,0.59000
43469354_0_6029017163991310319.csv,1,5,0.08400,0.71700
11833461_1_3811022039809817402.csv,0,1,-1.00000,-1.00000
11833461_1_3811022039809817402.csv,0,2,-1.00000,-1.00000
11833461_1_3811022039809817402.csv,0,3,-1.00000,-1.00000
11833461_1_3811022039809817402.csv,0,4,-1.00000,-1.00000
11833461_1_3811022039809817402.csv,0,5,-1.00000,-1.00000
38428277_0_1311643810102462607.csv,1,1,-1.00000,-1.00000
38428277_0_1311643810102462607.csv,1,2,-1.00000,-1.00000
38428277_0_1311643810102462607.csv,1,3,-1.00000,-1.00000
38428277_0_1311643810102462607.csv,1,4,-1.00000,-1.00000
38428277_0_1311643810102462607.csv,1,5,-1.00000,-1.00000
54719588_0_8417197176086756912.csv,3,1,-1.00000,-1.00000
54719588_0_8417197176086756912.csv,3,2,-1.00000,-1.00000
54719588_0_8417197176086756912.csv,3,3,-1.00000,-1.00000
54719588_0_8417197176086756912.csv,3,4,-1.00000,-1.00000
54719588_0_8417197176086756912.csv,3,5,-1.00000,-1.00000
52208141_2_5171684379987586712.csv,1,1,0.00100,0.00100
52208141_2_5171684379987586712.csv,1,2,0.00100,0.00200
52208141_2_5171684379987586712.csv,1,3,0.00100,0.25500
52208141_2_5171684379987586712.csv,1,4,0.00100,0.58700
52208141_2_5171684379987586712.csv,1,5,0.00100,0.58300
14311244_0_7604843865524657408.csv,0,1,-1.00000,-1.00000
14311244_0_7604843865524657408.csv,0,2,-1.00000,-1.00000
14311244_0_7604843865524657408.csv,0,3,-1.00000,-1.00000
14311244_0_7604843865524657408.csv,0,4,-1.00000,-1.00000
14311244_0_7604843865524657408.csv,0,5,-1.00000,-1.00000
9567241_0_5666388268510912770.csv,1,1,-1.00000,-1.00000
9567241_0_5666388268510912770.csv,1,2,-1.00000,-1.00000
9567241_0_5666388268510912770.csv,1,3,-1.00000,-1.00000
9567241_0_5666388268510912770.csv,1,4,-1.00000,-1.00000
9567241_0_5666388268510912770.csv,1,5,-1.00000,-1.00000
28646774_0_3256889721737611537.csv,0,1,0.00100,0.86300
28646774_0_3256889721737611537.csv,0,2,0.00100,0.86300
28646774_0_3256889721737611537.csv,0,3,0.00100,0.86200
28646774_0_3256889721737611537.csv,0,4,0.00100,0.86000
28646774_0_3256889721737611537.csv,0,5,0.00100,0.85700
16767252_0_2409448375013995751.csv,1,1,0.00100,0.09200
16767252_0_2409448375013995751.csv,1,2,0.00100,0.16800
16767252_0_2409448375013995751.csv,1,3,0.06200,0.62300
16767252_0_2409448375013995751.csv,1,4,0.39800,0.60600
16767252_0_2409448375013995751.csv,1,5,0.55600,0.58700
24417511_0_3058323105166963431.csv,1,1,-1.00000,-1.00000
24417511_0_3058323105166963431.csv,1,2,-1.00000,-1.00000
24417511_0_3058323105166963431.csv,1,3,-1.00000,-1.00000
24417511_0_3058323105166963431.csv,1,4,-1.00000,-1.00000
24417511_0_3058323105166963431.csv,1,5,-1.00000,-1.00000
86627271_6_2239821927452848323.csv,0,1,-1.00000,-1.00000
86627271_6_2239821927452848323.csv,0,2,-1.00000,-1.00000
86627271_6_2239821927452848323.csv,0,3,-1.00000,-1.00000
86627271_6_2239821927452848323.csv,0,4,-1.00000,-1.00000
86627271_6_2239821927452848323.csv,0,5,-1.00000,-1.00000
53583534_0_503521622577229691.csv,1,1,-1.00000,-1.00000
53583534_0_503521622577229691.csv,1,2,-1.00000,-1.00000
53583534_0_503521622577229691.csv,1,3,-1.00000,-1.00000
53583534_0_503521622577229691.csv,1,4,-1.00000,-1.00000
53583534_0_503521622577229691.csv,1,5,-1.00000,-1.00000
57943722_0_8666078014685775876.csv,0,1,0.00100,0.87200
57943722_0_8666078014685775876.csv,0,2,0.00100,0.87200
57943722_0_8666078014685775876.csv,0,3,0.00100,0.87200
57943722_0_8666078014685775876.csv,0,4,0.02900,0.86900
57943722_0_8666078014685775876.csv,0,5,0.05600,0.86700
70404164_0_5498195978476333642.csv,1,1,0.00100,0.00500
70404164_0_5498195978476333642.csv,1,2,0.00100,0.01000
70404164_0_5498195978476333642.csv,1,3,0.00600,0.21400
70404164_0_5498195978476333642.csv,1,4,0.11200,0.53900
70404164_0_5498195978476333642.csv,1,5,0.19700,0.67300
3962429_0_3452614694863053249.csv,1,1,-1.00000,-1.00000
3962429_0_3452614694863053249.csv,1,2,-1.00000,-1.00000
3962429_0_3452614694863053249.csv,1,3,-1.00000,-1.00000
3962429_0_3452614694863053249.csv,1,4,-1.00000,-1.00000
3962429_0_3452614694863053249.csv,1,5,-1.00000,-1.00000
29414811_12_251152470253168163.csv,1,1,-1.00000,-1.00000
29414811_12_251152470253168163.csv,1,2,-1.00000,-1.00000
29414811_12_251152470253168163.csv,1,3,-1.00000,-1.00000
29414811_12_251152470253168163.csv,1,4,-1.00000,-1.00000
29414811_12_251152470253168163.csv,1,5,-1.00000,-1.00000
96203994_0_2127964719640427252.csv,0,1,0.00100,0.01000
96203994_0_2127964719640427252.csv,0,2,0.00100,0.02000
96203994_0_2127964719640427252.csv,0,3,0.06700,0.30100
96203994_0_2127964719640427252.csv,0,4,0.45900,0.58000
96203994_0_2127964719640427252.csv,0,5,-1.00000,-1.00000
64499281_8_7181683886563136802.csv,1,1,0.00100,0.00100
64499281_8_7181683886563136802.csv,1,2,0.00100,0.00200
64499281_8_7181683886563136802.csv,1,3,0.00100,0.25500
64499281_8_7181683886563136802.csv,1,4,0.00100,0.58700
64499281_8_7181683886563136802.csv,1,5,0.00100,0.58300
57938705_0_8737506792349461963.csv,1,1,-1.00000,-1.00000
57938705_0_8737506792349461963.csv,1,2,-1.00000,-1.00000
57938705_0_8737506792349461963.csv,1,3,-1.00000,-1.00000
57938705_0_8737506792349461963.csv,1,4,-1.00000,-1.00000
57938705_0_8737506792349461963.csv,1,5,-1.00000,-1.00000
21333456_2_1886495893795687264.csv,0,1,-1.00000,-1.00000
21333456_2_1886495893795687264.csv,0,2,-1.00000,-1.00000
21333456_2_1886495893795687264.csv,0,3,-1.00000,-1.00000
21333456_2_1886495893795687264.csv,0,4,-1.00000,-1.00000
21333456_2_1886495893795687264.csv,0,5,-1.00000,-1.00000
68442591_0_8506821153001360777.csv,0,1,-1.00000,-1.00000
68442591_0_8506821153001360777.csv,0,2,-1.00000,-1.00000
68442591_0_8506821153001360777.csv,0,3,-1.00000,-1.00000
68442591_0_8506821153001360777.csv,0,4,-1.00000,-1.00000
68442591_0_8506821153001360777.csv,0,5,-1.00000,-1.00000
45593932_0_6869375743660252130.csv,2,1,-1.00000,-1.00000
45593932_0_6869375743660252130.csv,2,2,-1.00000,-1.00000
45593932_0_6869375743660252130.csv,2,3,-1.00000,-1.00000
45593932_0_6869375743660252130.csv,2,4,-1.00000,-1.00000
45593932_0_6869375743660252130.csv,2,5,-1.00000,-1.00000
92896255_0_4593968708343548527.csv,0,1,-1.00000,-1.00000
92896255_0_4593968708343548527.csv,0,2,-1.00000,-1.00000
92896255_0_4593968708343548527.csv,0,3,-1.00000,-1.00000
92896255_0_4593968708343548527.csv,0,4,-1.00000,-1.00000
92896255_0_4593968708343548527.csv,0,5,-1.00000,-1.00000
22864497_0_8632623712684511496.csv,0,1,-1.00000,-1.00000
22864497_0_8632623712684511496.csv,0,2,-1.00000,-1.00000
22864497_0_8632623712684511496.csv,0,3,-1.00000,-1.00000
22864497_0_8632623712684511496.csv,0,4,-1.00000,-1.00000
22864497_0_8632623712684511496.csv,0,5,-1.00000,-1.00000
39606331_0_1646213676302448706.csv,0,1,0.00100,0.73000
39606331_0_1646213676302448706.csv,0,2,0.00100,0.73000
39606331_0_1646213676302448706.csv,0,3,0.00100,0.73000
39606331_0_1646213676302448706.csv,0,4,0.01000,0.72500
39606331_0_1646213676302448706.csv,0,5,0.01900,0.72000
28079336_2_2139598421036200532.csv,1,1,0.00100,0.03700
28079336_2_2139598421036200532.csv,1,2,0.00100,0.07200
28079336_2_2139598421036200532.csv,1,3,0.01800,0.61600
28079336_2_2139598421036200532.csv,1,4,0.16600,0.59800
28079336_2_2139598421036200532.csv,1,5,0.27500,0.57800
32812626_0_5428724146873158593.csv,0,1,-1.00000,-1.00000
32812626_0_5428724146873158593.csv,0,2,-1.00000,-1.00000
32812626_0_5428724146873158593.csv,0,3,-1.00000,-1.00000
32812626_0_5428724146873158593.csv,0,4,-1.00000,-1.00000
32812626_0_5428724146873158593.csv,0,5,-1.00000,-1.00000
11278409_0_3742771475298785475.csv,1,1,0.00100,0.02900
11278409_0_3742771475298785475.csv,1,2,0.00100,0.05600
11278409_0_3742771475298785475.csv,1,3,0.01800,0.55500
11278409_0_3742771475298785475.csv,1,4,0.16100,0.60700
11278409_0_3742771475298785475.csv,1,5,0.26900,0.58800
28494901_6_7026744149694237309.csv,0,1,-1.00000,-1.00000
28494901_6_7026744149694237309.csv,0,2,-1.00000,-1.00000
28494901_6_7026744149694237309.csv,0,3,-1.00000,-1.00000
28494901_6_7026744149694237309.csv,0,4,-1.00000,-1.00000
28494901_6_7026744149694237309.csv,0,5,-1.00000,-1.00000
3917335_0_7791699395300625164.csv,0,1,0.00100,0.12700
3917335_0_7791699395300625164.csv,0,2,0.00100,0.22500
3917335_0_7791699395300625164.csv,0,3,0.00200,0.80900
3917335_0_7791699395300625164.csv,0,4,0.04600,0.89500
3917335_0_7791699395300625164.csv,0,5,0.08600,0.89300
24850757_0_5978004733768297283.csv,0,1,0.00100,0.07500
24850757_0_5978004733768297283.csv,0,2,0.00100,0.13900
24850757_0_5978004733768297283.csv,0,3,0.00100,0.70300
24850757_0_5978004733768297283.csv,0,4,0.02600,0.89300
24850757_0_5978004733768297283.csv,0,5,0.05000,0.89200
98458255_0_5873264818593370400.csv,0,1,-1.00000,-1.00000
98458255_0_5873264818593370400.csv,0,2,-1.00000,-1.00000
98458255_0_5873264818593370400.csv,0,3,-1.00000,-1.00000
98458255_0_5873264818593370400.csv,0,4,-1.00000,-1.00000
98458255_0_5873264818593370400.csv,0,5,-1.00000,-1.00000
44005578_0_5400481538370055338.csv,0,1,0.00100,0.73000
44005578_0_5400481538370055338.csv,0,2,0.00100,0.73000
44005578_0_5400481538370055338.csv,0,3,0.00100,0.73000
44005578_0_5400481538370055338.csv,0,4,0.01000,0.72500
44005578_0_5400481538370055338.csv,0,5,0.01900,0.72000
28154036_0_909001972154294543.csv,0,1,-1.00000,-1.00000
28154036_0_909001972154294543.csv,0,2,-1.00000,-1.00000
28154036_0_909001972154294543.csv,0,3,-1.00000,-1.00000
28154036_0_909001972154294543.csv,0,4,-1.00000,-1.00000
28154036_0_909001972154294543.csv,0,5,-1.00000,-1.00000
4730513_0_8573199053866072336.csv,1,1,-1.00000,-1.00000
4730513_0_8573199053866072336.csv,1,2,-1.00000,-1.00000
4730513_0_8573199053866072336.csv,1,3,-1.00000,-1.00000
4730513_0_8573199053866072336.csv,1,4,-1.00000,-1.00000
4730513_0_8573199053866072336.csv,1,5,-1.00000,-1.00000
49801939_0_6964113429298874283.csv,0,1,-1.00000,-1.00000
49801939_0_6964113429298874283.csv,0,2,-1.00000,-1.00000
49801939_0_6964113429298874283.csv,0,3,-1.00000,-1.00000
49801939_0_6964113429298874283.csv,0,4,-1.00000,-1.00000
49801939_0_6964113429298874283.csv,0,5,-1.00000,-1.00000
62564020_0_3836030043284699244.csv,0,1,0.00100,0.06600
62564020_0_3836030043284699244.csv,0,2,0.00200,0.12400
62564020_0_3836030043284699244.csv,0,3,0.06500,0.66200
62564020_0_3836030043284699244.csv,0,4,0.26800,0.62900
62564020_0_3836030043284699244.csv,0,5,0.39900,0.58900
9834884_0_3871985887467090123.csv,1,1,0.00100,0.99900
9834884_0_3871985887467090123.csv,1,2,0.00100,0.99900
9834884_0_3871985887467090123.csv,1,3,0.00100,0.99900
9834884_0_3871985887467090123.csv,1,4,0.00100,0.99900
9834884_0_3871985887467090123.csv,1,5,0.00100,0.99900
34899692_0_6530393048033763438.csv,0,1,0.00100,0.08800
34899692_0_6530393048033763438.csv,0,2,0.00100,0.16200
34899692_0_6530393048033763438.csv,0,3,0.00100,0.73900
34899692_0_6530393048033763438.csv,0,4,0.03400,0.87400
34899692_0_6530393048033763438.csv,0,5,0.06500,0.87200
49087820_0_461228320225084868.csv,0,1,0.00100,0.04200
49087820_0_461228320225084868.csv,0,2,0.00100,0.08100
49087820_0_461228320225084868.csv,0,3,0.00100,0.56400
49087820_0_461228320225084868.csv,0,4,0.01800,0.82100
49087820_0_461228320225084868.csv,0,5,0.03400,0.86700
33242247_1_7232384061498591611.csv,0,1,-1.00000,-1.00000
33242247_1_7232384061498591611.csv,0,2,-1.00000,-1.00000
33242247_1_7232384061498591611.csv,0,3,-1.00000,-1.00000
33242247_1_7232384061498591611.csv,0,4,-1.00000,-1.00000
33242247_1_7232384061498591611.csv,0,5,-1.00000,-1.00000
10151359_0_8168779773862259178.csv,0,1,0.00100,0.00200
10151359_0_8168779773862259178.csv,0,2,0.00100,0.00400
10151359_0_8168779773862259178.csv,0,3,0.01400,0.29500
10151359_0_8168779773862259178.csv,0,4,0.19800,0.53500
10151359_0_8168779773862259178.csv,0,5,0.32500,0.52400
36039980_4_4283009829602711082.csv,1,1,-1.00000,-1.00000
36039980_4_4283009829602711082.csv,1,2,-1.00000,-1.00000
36039980_4_4283009829602711082.csv,1,3,-1.00000,-1.00000
36039980_4_4283009829602711082.csv,1,4,-1.00000,-1.00000
36039980_4_4283009829602711082.csv,1,5,-1.00000,-1.00000
9206866_1_8114610355671172497.csv,0,1,0.00100,0.11100
9206866_1_8114610355671172497.csv,0,2,0.00100,0.20000
9206866_1_8114610355671172497.csv,0,3,0.00100,0.78500
9206866_1_8114610355671172497.csv,0,4,0.02600,0.91400
9206866_1_8114610355671172497.csv,0,5,0.04900,0.91300
54112392_0_160015365721559357.csv,0,1,-1.00000,-1.00000
54112392_0_160015365721559357.csv,0,2,-1.00000,-1.00000
54112392_0_160015365721559357.csv,0,3,-1.00000,-1.00000
54112392_0_160015365721559357.csv,0,4,-1.00000,-1.00000
54112392_0_160015365721559357.csv,0,5,-1.00000,-1.00000
28036255_0_5705563063166785494.csv,0,1,-1.00000,-1.00000
28036255_0_5705563063166785494.csv,0,2,-1.00000,-1.00000
28036255_0_5705563063166785494.csv,0,3,-1.00000,-1.00000
28036255_0_5705563063166785494.csv,0,4,-1.00000,-1.00000
28036255_0_5705563063166785494.csv,0,5,-1.00000,-1.00000
61069974_0_1894536874590565102.csv,0,1,0.00100,0.04200
61069974_0_1894536874590565102.csv,0,2,0.00100,0.08100
61069974_0_1894536874590565102.csv,0,3,0.00100,0.56400
61069974_0_1894536874590565102.csv,0,4,0.00100,0.82100
61069974_0_1894536874590565102.csv,0,5,0.00100,0.86700
25933880_0_4058554985574416690.csv,0,1,-1.00000,-1.00000
25933880_0_4058554985574416690.csv,0,2,-1.00000,-1.00000
25933880_0_4058554985574416690.csv,0,3,-1.00000,-1.00000
25933880_0_4058554985574416690.csv,0,4,-1.00000,-1.00000
25933880_0_4058554985574416690.csv,0,5,-1.00000,-1.00000
51130304_0_3035822254995425429.csv,0,1,-1.00000,-1.00000
51130304_0_3035822254995425429.csv,0,2,-1.00000,-1.00000
51130304_0_3035822254995425429.csv,0,3,-1.00000,-1.00000
51130304_0_3035822254995425429.csv,0,4,-1.00000,-1.00000
51130304_0_3035822254995425429.csv,0,5,-1.00000,-1.00000
39173938_0_7916056990138658530.csv,1,1,-1.00000,-1.00000
39173938_0_7916056990138658530.csv,1,2,-1.00000,-1.00000
39173938_0_7916056990138658530.csv,1,3,-1.00000,-1.00000
39173938_0_7916056990138658530.csv,1,4,-1.00000,-1.00000
39173938_0_7916056990138658530.csv,1,5,-1.00000,-1.00000
70883081_0_5357790421435123524.csv,0,1,0.00100,0.95300
70883081_0_5357790421435123524.csv,0,2,0.00100,0.95300
70883081_0_5357790421435123524.csv,0,3,0.00100,0.95300
70883081_0_5357790421435123524.csv,0,4,0.00100,0.95200
70883081_0_5357790421435123524.csv,0,5,0.00100,0.95100
74491133_0_7177831100884797849.csv,0,1,0.00100,0.07200
74491133_0_7177831100884797849.csv,0,2,0.00100,0.13500
74491133_0_7177831100884797849.csv,0,3,0.00100,0.69600
74491133_0_7177831100884797849.csv,0,4,0.02500,0.89000
74491133_0_7177831100884797849.csv,0,5,0.04800,0.90900
66329615_0_3585856495110277641.csv,1,1,-1.00000,-1.00000
66329615_0_3585856495110277641.csv,1,2,-1.00000,-1.00000
66329615_0_3585856495110277641.csv,1,3,-1.00000,-1.00000
66329615_0_3585856495110277641.csv,1,4,-1.00000,-1.00000
66329615_0_3585856495110277641.csv,1,5,-1.00000,-1.00000
64092785_0_4696367782987533337.csv,0,1,0.00100,0.00500
64092785_0_4696367782987533337.csv,0,2,0.00100,0.01000
64092785_0_4696367782987533337.csv,0,3,0.01000,0.17700
64092785_0_4696367782987533337.csv,0,4,0.08100,0.43300
64092785_0_4696367782987533337.csv,0,5,0.14200,0.56700
63389809_0_8179819543692215824.csv,0,1,0.00100,0.03300
63389809_0_8179819543692215824.csv,0,2,0.00100,0.06500
63389809_0_8179819543692215824.csv,0,3,0.01600,0.59400
63389809_0_8179819543692215824.csv,0,4,0.14700,0.62300
63389809_0_8179819543692215824.csv,0,5,0.24800,0.60400
68779923_5_2067037721454758189.csv,0,1,0.00100,0.08400
68779923_5_2067037721454758189.csv,0,2,0.00100,0.15500
68779923_5_2067037721454758189.csv,0,3,0.00100,0.72900
68779923_5_2067037721454758189.csv,0,4,0.02800,0.90500
68779923_5_2067037721454758189.csv,0,5,0.05400,0.91200
29857217_0_961038783966485949.csv,0,1,-1.00000,-1.00000
29857217_0_961038783966485949.csv,0,2,-1.00000,-1.00000
29857217_0_961038783966485949.csv,0,3,-1.00000,-1.00000
29857217_0_961038783966485949.csv,0,4,-1.00000,-1.00000
29857217_0_961038783966485949.csv,0,5,-1.00000,-1.00000
66009064_0_9148652238372261251.csv,0,1,-1.00000,-1.00000
66009064_0_9148652238372261251.csv,0,2,-1.00000,-1.00000
66009064_0_9148652238372261251.csv,0,3,-1.00000,-1.00000
66009064_0_9148652238372261251.csv,0,4,-1.00000,-1.00000
66009064_0_9148652238372261251.csv,0,5,-1.00000,-1.00000
29414811_6_8221428333921653560.csv,1,1,-1.00000,-1.00000
29414811_6_8221428333921653560.csv,1,2,-1.00000,-1.00000
29414811_6_8221428333921653560.csv,1,3,-1.00000,-1.00000
29414811_6_8221428333921653560.csv,1,4,-1.00000,-1.00000
29414811_6_8221428333921653560.csv,1,5,-1.00000,-1.00000
60319454_0_3938426910282115527.csv,0,1,0.00200,0.03000
60319454_0_3938426910282115527.csv,0,2,0.00300,0.05800
60319454_0_3938426910282115527.csv,0,3,0.08500,0.48400
60319454_0_3938426910282115527.csv,0,4,0.32900,0.67400
60319454_0_3938426910282115527.csv,0,5,0.47000,0.63700
99070098_0_2074872741302696997.csv,1,1,-1.00000,-1.00000
99070098_0_2074872741302696997.csv,1,2,-1.00000,-1.00000
99070098_0_2074872741302696997.csv,1,3,-1.00000,-1.00000
99070098_0_2074872741302696997.csv,1,4,-1.00000,-1.00000
99070098_0_2074872741302696997.csv,1,5,-1.00000,-1.00000
21245481_0_8730460088443117515.csv,1,1,-1.00000,-1.00000
21245481_0_8730460088443117515.csv,1,2,-1.00000,-1.00000
21245481_0_8730460088443117515.csv,1,3,-1.00000,-1.00000
21245481_0_8730460088443117515.csv,1,4,-1.00000,-1.00000
21245481_0_8730460088443117515.csv,1,5,-1.00000,-1.00000
18422942_0_3659164506677528063.csv,0,1,-1.00000,-1.00000
18422942_0_3659164506677528063.csv,0,2,-1.00000,-1.00000
18422942_0_3659164506677528063.csv,0,3,-1.00000,-1.00000
18422942_0_3659164506677528063.csv,0,4,-1.00000,-1.00000
18422942_0_3659164506677528063.csv,0,5,-1.00000,-1.00000
13357355_0_5384862281417742530.csv,0,1,-1.00000,-1.00000
13357355_0_5384862281417742530.csv,0,2,-1.00000,-1.00000
13357355_0_5384862281417742530.csv,0,3,-1.00000,-1.00000
13357355_0_5384862281417742530.csv,0,4,-1.00000,-1.00000
13357355_0_5384862281417742530.csv,0,5,-1.00000,-1.00000
28079336_1_3124145965038277571.csv,1,1,0.00100,0.02500
28079336_1_3124145965038277571.csv,1,2,0.00100,0.04900
28079336_1_3124145965038277571.csv,1,3,0.01000,0.51900
28079336_1_3124145965038277571.csv,1,4,0.09400,0.68800
28079336_1_3124145965038277571.csv,1,5,0.16500,0.67100
16949304_0_2573050770332101882.csv,0,1,-1.00000,-1.00000
16949304_0_2573050770332101882.csv,0,2,-1.00000,-1.00000
16949304_0_2573050770332101882.csv,0,3,-1.00000,-1.00000
16949304_0_2573050770332101882.csv,0,4,-1.00000,-1.00000
16949304_0_2573050770332101882.csv,0,5,-1.00000,-1.00000
56224555_0_3713922722778385817.csv,1,1,0.00100,0.01600
56224555_0_3713922722778385817.csv,1,2,0.00100,0.03300
56224555_0_3713922722778385817.csv,1,3,0.01300,0.41800
56224555_0_3713922722778385817.csv,1,4,0.12600,0.66100
56224555_0_3713922722778385817.csv,1,5,0.21500,0.64200
91959037_0_7907661684242014480.csv,1,1,0.00100,0.16700
91959037_0_7907661684242014480.csv,1,2,0.00100,0.28700
91959037_0_7907661684242014480.csv,1,3,0.00400,0.58900
91959037_0_7907661684242014480.csv,1,4,0.08700,0.58200
91959037_0_7907661684242014480.csv,1,5,0.15800,0.57400
21362676_0_6854186738074119688.csv,1,1,-1.00000,-1.00000
21362676_0_6854186738074119688.csv,1,2,-1.00000,-1.00000
21362676_0_6854186738074119688.csv,1,3,-1.00000,-1.00000
21362676_0_6854186738074119688.csv,1,4,-1.00000,-1.00000
21362676_0_6854186738074119688.csv,1,5,-1.00000,-1.00000
44206774_0_3810538885942465703.csv,1,1,-1.00000,-1.00000
44206774_0_3810538885942465703.csv,1,2,-1.00000,-1.00000
44206774_0_3810538885942465703.csv,1,3,-1.00000,-1.00000
44206774_0_3810538885942465703.csv,1,4,-1.00000,-1.00000
44206774_0_3810538885942465703.csv,1,5,-1.00000,-1.00000
89511064_0_2199624509082573904.csv,2,1,0.00100,0.08300
89511064_0_2199624509082573904.csv,2,2,0.00100,0.15300
89511064_0_2199624509082573904.csv,2,3,0.00100,0.72600
89511064_0_2199624509082573904.csv,2,4,0.02700,0.88600
89511064_0_2199624509082573904.csv,2,5,0.05100,0.88400
86747932_0_7532457067740920052.csv,1,1,0.00100,0.04200
86747932_0_7532457067740920052.csv,1,2,0.00100,0.08000
86747932_0_7532457067740920052.csv,1,3,0.00100,0.60600
86747932_0_7532457067740920052.csv,1,4,0.03900,0.60200
86747932_0_7532457067740920052.csv,1,5,0.07500,0.59900
41194422_1_1172256090552737974.csv,1,1,0.00100,0.14600
41194422_1_1172256090552737974.csv,1,2,0.00100,0.25400
41194422_1_1172256090552737974.csv,1,3,0.00100,0.83300
41194422_1_1172256090552737974.csv,1,4,0.04400,0.91900
41194422_1_1172256090552737974.csv,1,5,0.08300,0.91800
69381058_0_984708047398578866.csv,0,1,-1.00000,-1.00000
69381058_0_984708047398578866.csv,0,2,-1.00000,-1.00000
69381058_0_984708047398578866.csv,0,3,-1.00000,-1.00000
69381058_0_984708047398578866.csv,0,4,-1.00000,-1.00000
69381058_0_984708047398578866.csv,0,5,-1.00000,-1.00000
48944826_0_2321751364268052533.csv,2,1,0.00100,0.12100
48944826_0_2321751364268052533.csv,2,2,0.00100,0.21600
48944826_0_2321751364268052533.csv,2,3,0.00600,0.54500
48944826_0_2321751364268052533.csv,2,4,0.09700,0.53700
48944826_0_2321751364268052533.csv,2,5,0.17300,0.52900
93702496_0_39013305210829591.csv,1,1,0.00100,0.66600
93702496_0_39013305210829591.csv,1,2,0.00100,0.66600
93702496_0_39013305210829591.csv,1,3,0.01200,0.66500
93702496_0_39013305210829591.csv,1,4,0.11000,0.64800
93702496_0_39013305210829591.csv,1,5,0.19100,0.62900
32460905_0_5195150472060854231.csv,0,1,-1.00000,-1.00000
32460905_0_5195150472060854231.csv,0,2,-1.00000,-1.00000
32460905_0_5195150472060854231.csv,0,3,-1.00000,-1.00000
32460905_0_5195150472060854231.csv,0,4,-1.00000,-1.00000
32460905_0_5195150472060854231.csv,0,5,-1.00000,-1.00000
48456557_0_3760853481322708783.csv,0,1,0.00100,0.95400
48456557_0_3760853481322708783.csv,0,2,0.00200,0.95400
48456557_0_3760853481322708783.csv,0,3,0.05100,0.95300
48456557_0_3760853481322708783.csv,0,4,0.23300,0.94600
48456557_0_3760853481322708783.csv,0,5,0.35700,0.93700
52572391_0_8684896999787304275.csv,0,1,0.00100,0.02200
52572391_0_8684896999787304275.csv,0,2,0.00100,0.04400
52572391_0_8684896999787304275.csv,0,3,0.01600,0.49200
52572391_0_8684896999787304275.csv,0,4,0.16200,0.63800
52572391_0_8684896999787304275.csv,0,5,0.26900,0.62000
68779923_4_1832350971585698643.csv,0,1,0.00100,0.02300
68779923_4_1832350971585698643.csv,0,2,0.00100,0.04500
68779923_4_1832350971585698643.csv,0,3,0.00100,0.41200
68779923_4_1832350971585698643.csv,0,4,0.00100,0.71300
68779923_4_1832350971585698643.csv,0,5,0.00100,0.81000
9475172_1_1023126399856690702.csv,1,1,0.00100,0.25400
9475172_1_1023126399856690702.csv,1,2,0.00100,0.40500
9475172_1_1023126399856690702.csv,1,3,0.01500,0.54800
9475172_1_1023126399856690702.csv,1,4,0.23200,0.53700
9475172_1_1023126399856690702.csv,1,5,0.37100,0.52600
90196673_0_5458330029110291950.csv,0,1,0.00100,0.95400
90196673_0_5458330029110291950.csv,0,2,0.00200,0.95400
90196673_0_5458330029110291950.csv,0,3,0.05400,0.95300
90196673_0_5458330029110291950.csv,0,4,0.24500,0.94700
90196673_0_5458330029110291950.csv,0,5,0.37100,0.93800
21801207_0_8144839668470123042.csv,5,1,-1.00000,-1.00000
21801207_0_8144839668470123042.csv,5,2,-1.00000,-1.00000
21801207_0_8144839668470123042.csv,5,3,-1.00000,-1.00000
21801207_0_8144839668470123042.csv,5,4,-1.00000,-1.00000
21801207_0_8144839668470123042.csv,5,5,-1.00000,-1.00000
27466715_0_3913547177671701530.csv,0,1,-1.00000,-1.00000
27466715_0_3913547177671701530.csv,0,2,-1.00000,-1.00000
27466715_0_3913547177671701530.csv,0,3,-1.00000,-1.00000
27466715_0_3913547177671701530.csv,0,4,-1.00000,-1.00000
27466715_0_3913547177671701530.csv,0,5,-1.00000,-1.00000
26270372_1_3774607938887520564.csv,0,1,-1.00000,-1.00000
26270372_1_3774607938887520564.csv,0,2,-1.00000,-1.00000
26270372_1_3774607938887520564.csv,0,3,-1.00000,-1.00000
26270372_1_3774607938887520564.csv,0,4,-1.00000,-1.00000
26270372_1_3774607938887520564.csv,0,5,-1.00000,-1.00000
91474256_0_964747655387573523.csv,1,1,0.00100,0.00400
91474256_0_964747655387573523.csv,1,2,0.00100,0.00900
91474256_0_964747655387573523.csv,1,3,0.00500,0.19300
91474256_0_964747655387573523.csv,1,4,0.09200,0.50500
91474256_0_964747655387573523.csv,1,5,0.16500,0.64300
88353875_0_4876234304797064286.csv,0,1,-1.00000,-1.00000
88353875_0_4876234304797064286.csv,0,2,-1.00000,-1.00000
88353875_0_4876234304797064286.csv,0,3,-1.00000,-1.00000
